,name,rating,address,ave_price,url,tel,crawl_result,lat_lng,place_id
291,kozy舒適,4.6,臺北市大安區仁愛路四段345巷4弄12號,500.0,https://ifoodie.tw/restaurant/5c87721622613939a0933156-kozy%E8%88%92%E9%81%A9,0227786959,"{'candidates': [{'geometry': {'location': {'lat': 25.0388479, 'lng': 121.5534778}, 'viewport': {'northeast': {'lat': 25.04023757989273, 'lng': 121.5548286298927}, 'southwest': {'lat': 25.03753792010728, 'lng': 121.5521289701073}}}, 'place_id': 'ChIJGXvvT8-rQjQR3bETN1BxMiA'}], 'status': 'OK'}","[25.0388479, 121.5534778]",ChIJGXvvT8-rQjQR3bETN1BxMiA
292,Bar Between,4.6,臺北市大安區光復南路456巷27之2號,600.0,https://ifoodie.tw/restaurant/5eddae9fd6895d1883bcae2b-Bar-Between,Bar Between（架橋）,"{'candidates': [{'geometry': {'location': {'lat': 25.0351334, 'lng': 121.5562618}, 'viewport': {'northeast': {'lat': 25.03652467989272, 'lng': 121.5575852798927}, 'southwest': {'lat': 25.03382502010728, 'lng': 121.5548856201072}}}, 'place_id': 'ChIJfQV6EsmrQjQRTqfFZEhMriI'}], 'status': 'OK'}","[25.0351334, 121.5562618]",ChIJfQV6EsmrQjQRTqfFZEhMriI
293,Jamie's 小酒廚,4.7,臺北市大安區市民大道四段210號,1000.0,https://ifoodie.tw/restaurant/5627d6302756dd74727fbd77-Jamie's-%E5%B0%8F%E9%85%92%E5%BB%9A,0227714090,"{'candidates': [{'geometry': {'location': {'lat': 25.0445237, 'lng': 121.5558865}, 'viewport': {'northeast': {'lat': 25.04591972989272, 'lng': 121.5572255298927}, 'southwest': {'lat': 25.04322007010728, 'lng': 121.5545258701073}}}, 'place_id': 'ChIJv_mKM8GrQjQRmQvYrl0E2P0'}], 'status': 'OK'}","[25.0445237, 121.5558865]",ChIJv_mKM8GrQjQRmQvYrl0E2P0
294,Cantina del Gio,4.7,臺北市大安區忠孝東路四段170巷18弄5號,1200.0,https://ifoodie.tw/restaurant/5b7d72c42756dd6c8e25f021-Cantina-del-Gio,0227522376,"{'candidates': [{'geometry': {'location': {'lat': 25.0400724, 'lng': 121.5503829}, 'viewport': {'northeast': {'lat': 25.04134947989272, 'lng': 121.5517272798927}, 'southwest': {'lat': 25.03864982010728, 'lng': 121.5490276201072}}}, 'place_id': 'ChIJZXL8iM-rQjQRoAzSscjz17k'}], 'status': 'OK'}","[25.0400724, 121.5503829]",ChIJZXL8iM-rQjQRoAzSscjz17k
295,FIFI茶酒沙龍,3.8,臺北市大安區仁愛路四段15號2樓,500.0,https://ifoodie.tw/restaurant/559d83ffc03a103ee86c8293-FIFI%E8%8C%B6%E9%85%92%E6%B2%99%E9%BE%8D,0227211970,"{'candidates': [{'geometry': {'location': {'lat': 25.0382438, 'lng': 121.5444615}, 'viewport': {'northeast': {'lat': 25.03954227989272, 'lng': 121.5458096798927}, 'southwest': {'lat': 25.03684262010728, 'lng': 121.5431100201072}}}, 'place_id': 'EjAxMDblj7DngaPlj7DljJfluILlpKflronljYDku4HmhJvot6_lm5vmrrUxNeiZnzIiHRobChYKFAoSCXOE6hDRq0I0EVsvqHvNnLZCEgEy'}], 'status': 'OK'}","[25.0382438, 121.5444615]",EjAxMDblj7DngaPlj7DljJfluILlpKflronljYDku4HmhJvot6_lm5vmrrUxNeiZnzIiHRobChYKFAoSCXOE6hDRq0I0EVsvqHvNnLZCEgEy
296,La Esquina 轉角酒吧,4.4,臺北市中山區長安東路一段53巷1之6號,500.0,https://ifoodie.tw/restaurant/57643d2d2756dd1d439e4a8c-La-Esquina-%E8%BD%89%E8%A7%92%E9%85%92%E5%90%A7,0225211959,"{'candidates': [{'geometry': {'location': {'lat': 25.04895, 'lng': 121.526364}, 'viewport': {'northeast': {'lat': 25.05029272989272, 'lng': 121.5277424798927}, 'southwest': {'lat': 25.04759307010728, 'lng': 121.5250428201073}}}, 'place_id': 'ChIJHWdDm2WpQjQRMQmaplCcyoM'}], 'status': 'OK'}","[25.04895, 121.526364]",ChIJHWdDm2WpQjQRMQmaplCcyoM
297,山肴鮨,4.5,臺北市大同區南京西路64巷16之3號,1200.0,https://ifoodie.tw/restaurant/57a6271a2756dd20c4a19f09-%E5%B1%B1%E8%82%B4%E9%AE%A8,0225555299,"{'candidates': [{'geometry': {'location': {'lat': 25.0517556, 'lng': 121.5185207}, 'viewport': {'northeast': {'lat': 25.05310302989272, 'lng': 121.5198827298928}, 'southwest': {'lat': 25.05040337010728, 'lng': 121.5171830701073}}}, 'place_id': 'ChIJBfpeFWypQjQRRaxwf0GocOE'}], 'status': 'OK'}","[25.0517556, 121.5185207]",ChIJBfpeFWypQjQRRaxwf0GocOE
298,HANCHU,4.3,台北市大安區東豐街52號,600.0,https://ifoodie.tw/restaurant/57a627e82756dd20c4a19f50-HANCHU,0227040002,"{'candidates': [{'geometry': {'location': {'lat': 25.0359372, 'lng': 121.5468924}, 'viewport': {'northeast': {'lat': 25.03732762989272, 'lng': 121.5482415798927}, 'southwest': {'lat': 25.03462797010728, 'lng': 121.5455419201072}}}, 'place_id': 'ChIJbx7nitGrQjQRICEaP-xT15A'}], 'status': 'OK'}","[25.0359372, 121.5468924]",ChIJbx7nitGrQjQRICEaP-xT15A
299,盛 餐酒坊,4.7,臺北市大安區延吉街131巷37號,560.0,https://ifoodie.tw/restaurant/5bc5f4652756dd275b74b8d2-%E7%9B%9B-%E9%A4%90%E9%85%92%E5%9D%8A,0287726038,"{'candidates': [{'geometry': {'location': {'lat': 25.0429356, 'lng': 121.5556238}, 'viewport': {'northeast': {'lat': 25.04423442989272, 'lng': 121.5569856798927}, 'southwest': {'lat': 25.04153477010727, 'lng': 121.5542860201073}}}, 'place_id': 'ChIJE0Hz6sarQjQRc0bqxhXVNKo'}], 'status': 'OK'}","[25.0429356, 121.5556238]",ChIJE0Hz6sarQjQRc0bqxhXVNKo
300,Port23,4.4,台北市大安區信義路四段30巷23號,500.0,https://ifoodie.tw/restaurant/57d059bf2756dd05d485ab29-Port23,0266260656,"{'candidates': [{'geometry': {'location': {'lat': 25.0323225, 'lng': 121.5448029}, 'viewport': {'northeast': {'lat': 25.03367417989272, 'lng': 121.5460672298927}, 'southwest': {'lat': 25.03097452010728, 'lng': 121.5433675701073}}}, 'place_id': 'ChIJP2PgF9OrQjQRpYMO6OKLt34'}], 'status': 'OK'}","[25.0323225, 121.5448029]",ChIJP2PgF9OrQjQRpYMO6OKLt34
301,極炙日式燒肉,3.4,臺北市中山區長安東路一段15號2樓,600.0,https://ifoodie.tw/restaurant/559d48fdc03a103ee86c5d3b-%E6%A5%B5%E7%82%99%E6%97%A5%E5%BC%8F%E7%87%92%E8%82%89,0225235110,"{'candidates': [{'geometry': {'location': {'lat': 25.0497874, 'lng': 121.522685}, 'viewport': {'northeast': {'lat': 25.05103832989272, 'lng': 121.5240087298927}, 'southwest': {'lat': 25.04833867010728, 'lng': 121.5213090701073}}}, 'place_id': 'EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOmVt-Wuieadsei3r-S4gOautTE16JmfMiIdGhsKFgoUChIJfZXZAW-pQjQRxLq76H-R4K0SATI'}], 'status': 'OK'}","[25.0497874, 121.522685]",EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOmVt-Wuieadsei3r-S4gOautTE16JmfMiIdGhsKFgoUChIJfZXZAW-pQjQRxLq76H-R4K0SATI
302,Owls Bistro 窩式小酒館,4.5,臺北市大安區忠孝東路三段217巷4弄17號,600.0,https://ifoodie.tw/restaurant/57eceb5c2756dd6d377d6c9c-Owls-Bistro-%E7%AA%A9%E5%BC%8F%E5%B0%8F%E9%85%92%E9%A4%A8,0227712646,"{'candidates': [{'geometry': {'location': {'lat': 25.0429265, 'lng': 121.5404431}, 'viewport': {'northeast': {'lat': 25.04422652989272, 'lng': 121.5417921798927}, 'southwest': {'lat': 25.04152687010728, 'lng': 121.5390925201073}}}, 'place_id': 'ChIJAZUz19mrQjQRfGVY5IVoC-A'}], 'status': 'OK'}","[25.0429265, 121.5404431]",ChIJAZUz19mrQjQRfGVY5IVoC-A
303,Wootp窩台北,4.1,臺北市大安區忠孝東路四段205巷39之1號,550.0,https://ifoodie.tw/restaurant/55a501bcc03a10241de64015-Wootp%E7%AA%A9%E5%8F%B0%E5%8C%97,0287719813,"{'candidates': [{'geometry': {'location': {'lat': 25.0439008, 'lng': 121.5520409}, 'viewport': {'northeast': {'lat': 25.04525137989272, 'lng': 121.5533491798928}, 'southwest': {'lat': 25.04255172010728, 'lng': 121.5506495201073}}}, 'place_id': 'ChIJ_yoRaMSrQjQR1sLIDn0OdbU'}], 'status': 'OK'}","[25.0439008, 121.5520409]",ChIJ_yoRaMSrQjQR1sLIDn0OdbU
304,Mod SEQUEL (二店),4.5,臺北市大安區樂利路11巷7號,1200.0,https://ifoodie.tw/restaurant/584e5ca82756dd72ad77a6c1-Mod-SEQUEL-(%E4%BA%8C%E5%BA%97),0227372955,"{'candidates': [{'geometry': {'location': {'lat': 25.0283535, 'lng': 121.551474}, 'viewport': {'northeast': {'lat': 25.02966432989272, 'lng': 121.5528387798927}, 'southwest': {'lat': 25.02696467010728, 'lng': 121.5501391201073}}}, 'place_id': 'ChIJD1I8ITOqQjQRls_dhjDa3K0'}], 'status': 'OK'}","[25.0283535, 121.551474]",ChIJD1I8ITOqQjQRls_dhjDa3K0
305,ALCICCHETTO義麵坊小酒館,4.1,臺北市中正區八德路一段40號,429.0,https://ifoodie.tw/restaurant/580f9fa32756dd6782d9eb9c-ALCICCHETTO%E7%BE%A9%E9%BA%B5%E5%9D%8A%E5%B0%8F%E9%85%92%E9%A4%A8,0223951700,"{'candidates': [{'geometry': {'location': {'lat': 25.0436672, 'lng': 121.5305618}, 'viewport': {'northeast': {'lat': 25.04508542989272, 'lng': 121.5318922298927}, 'southwest': {'lat': 25.04238577010727, 'lng': 121.5291925701073}}}, 'place_id': 'ChIJR7g3XXupQjQR28Daoz5TAfk'}], 'status': 'OK'}","[25.0436672, 121.5305618]",ChIJR7g3XXupQjQR28Daoz5TAfk
306,MANIA 躁鎮,4.4,臺北市大安區樂利路59號,600.0,https://ifoodie.tw/restaurant/5ca371d12756dd62daaf419a-MANIA-%E8%BA%81%E9%8E%AE,0287321288,"{'candidates': [{'geometry': {'location': {'lat': 25.0264427, 'lng': 121.5518824}, 'viewport': {'northeast': {'lat': 25.02777667989272, 'lng': 121.5531793298928}, 'southwest': {'lat': 25.02507702010728, 'lng': 121.5504796701073}}}, 'place_id': 'ChIJ72qWqDOqQjQRQTfGj_BD2YQ'}], 'status': 'OK'}","[25.0264427, 121.5518824]",ChIJ72qWqDOqQjQRQTfGj_BD2YQ
307,溫德德式烘焙餐館,4.5,臺北市大安區光復南路260巷28號,400.0,https://ifoodie.tw/restaurant/559dd9f7c03a103ee86cb4c2-%E6%BA%AB%E5%BE%B7%E5%BE%B7%E5%BC%8F%E7%83%98%E7%84%99%E9%A4%90%E9%A4%A8,0227118919,"{'candidates': [{'geometry': {'location': {'lat': 25.040395, 'lng': 121.556211}, 'viewport': {'northeast': {'lat': 25.04167677989272, 'lng': 121.5575595798927}, 'southwest': {'lat': 25.03897712010728, 'lng': 121.5548599201073}}}, 'place_id': 'ChIJzbLUR8arQjQRELPP3cVFSTQ'}], 'status': 'OK'}","[25.040395, 121.556211]",ChIJzbLUR8arQjQRELPP3cVFSTQ
308,A Train Leads The Way To Jazz,4.6,臺北市中山區八德路二段233號2樓,1200.0,https://ifoodie.tw/restaurant/55a5b0bbc03a10241de67b2c-A-Train-Leads-The-Wa,0227212322,"{'candidates': [{'geometry': {'location': {'lat': 25.0469457, 'lng': 121.5406186}, 'viewport': {'northeast': {'lat': 25.04820297989272, 'lng': 121.5419870798927}, 'southwest': {'lat': 25.04550332010728, 'lng': 121.5392874201073}}}, 'place_id': 'EjExMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDlhavlvrfot6_kuozmrrUyMzPomZ8yIh0aGwoWChQKEgnT_tHv3KtCNBH0Z042eQxWDxIBMg'}], 'status': 'OK'}","[25.0469457, 121.5406186]",EjExMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDlhavlvrfot6_kuozmrrUyMzPomZ8yIh0aGwoWChQKEgnT_tHv3KtCNBH0Z042eQxWDxIBMg
309,B-one自助餐厅 (西華飯店),4.0,臺北市松山區民生東路三段111號B1樓,1430.0,https://ifoodie.tw/restaurant/559d5e90c03a103ee86c6a7b-B-one%E8%87%AA%E5%8A%A9%E9%A4%90%E5%8E%85-(%E8%A5%BF%E8%8F%AF%E9%A3%AF%E5%BA%97),0227181188,"{'candidates': [{'geometry': {'location': {'lat': 25.058204, 'lng': 121.5457436}, 'viewport': {'northeast': {'lat': 25.05945527989272, 'lng': 121.5470935298927}, 'southwest': {'lat': 25.05675562010728, 'lng': 121.5443938701073}}}, 'place_id': 'EjcxMDQ5MeWPsOeBo-WPsOWMl-W4guadvuWxseWNgOawkeeUn-adsei3r-S4ieautTExMeiZn0IxIh4aHAoWChQKEgk1VnzN5atCNBE8q6zF3SvTmRICQjE'}], 'status': 'OK'}","[25.058204, 121.5457436]",EjcxMDQ5MeWPsOeBo-WPsOWMl-W4guadvuWxseWNgOawkeeUn-adsei3r-S4ieautTExMeiZn0IxIh4aHAoWChQKEgk1VnzN5atCNBE8q6zF3SvTmRICQjE
310,108抹茶茶廊,4.0,臺北市信義區松高路11號誠品信義店B2,128.0,https://ifoodie.tw/restaurant/581499f323679c553aad697d-108%E6%8A%B9%E8%8C%B6%E8%8C%B6%E5%BB%8A,0227230823,"{'candidates': [{'geometry': {'location': {'lat': 25.03962, 'lng': 121.5652046}, 'viewport': {'northeast': {'lat': 25.04097282989272, 'lng': 121.5671333000001}, 'southwest': {'lat': 25.03827317010727, 'lng': 121.5630257}}}, 'place_id': 'ChIJywaY1LurQjQRS74hsbes0Xk'}], 'status': 'OK'}","[25.03962, 121.5652046]",ChIJywaY1LurQjQRS74hsbes0Xk
311,FOCOSO Taipei,4.5,臺北市大安區通化街170巷11之1號,1000.0,https://ifoodie.tw/restaurant/5b7ec3972756dd6c8f2abfbe-FOCOSO-Taipei,0227329022,"{'candidates': [{'geometry': {'location': {'lat': 25.028182, 'lng': 121.552783}, 'viewport': {'northeast': {'lat': 25.02956612989272, 'lng': 121.5541426798927}, 'southwest': {'lat': 25.02686647010728, 'lng': 121.5514430201072}}}, 'place_id': 'ChIJdaJqRzOqQjQRjV5rLtzm3Ms'}], 'status': 'OK'}","[25.028182, 121.552783]",ChIJdaJqRzOqQjQRjV5rLtzm3Ms
312,掌門精釀啤酒吧,4.1,臺北市信義區松高路16號4樓號,400.0,https://ifoodie.tw/restaurant/5ba31eaa2261397ecbd60c19-%E6%8E%8C%E9%96%80%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E5%90%A7,NBA Store Taiwan,"{'candidates': [{'geometry': {'location': {'lat': 25.0387252, 'lng': 121.5672796}, 'viewport': {'northeast': {'lat': 25.04024902989272, 'lng': 121.5686349798927}, 'southwest': {'lat': 25.03754937010728, 'lng': 121.5659353201073}}}, 'place_id': 'Ei8xMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7pq5jot68xNuiZn-aok-iZnyIiGiAKFgoUChIJd6uOSrqrQjQRQbgBxZjbzB4SBuaok-iZnw'}], 'status': 'OK'}","[25.0387252, 121.5672796]",Ei8xMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7pq5jot68xNuiZn-aok-iZnyIiGiAKFgoUChIJd6uOSrqrQjQRQbgBxZjbzB4SBuaok-iZnw
313,The Villa Herbs Restaurant,4.1,臺北市大安區樂利路11巷32號,450.0,https://ifoodie.tw/restaurant/559d0761c03a103ee86c353f-The-Villa-Herbs-Rest,0227321929,"{'candidates': [{'geometry': {'location': {'lat': 25.0283064, 'lng': 121.5524839}, 'viewport': {'northeast': {'lat': 25.02964842989272, 'lng': 121.5538311798927}, 'southwest': {'lat': 25.02694877010728, 'lng': 121.5511315201073}}}, 'place_id': 'ChIJQxcZOTOqQjQRQqBzw6yjC0E'}], 'status': 'OK'}","[25.0283064, 121.5524839]",ChIJQxcZOTOqQjQRQqBzw6yjC0E
314,THE KEY COMPANY 鑰匙行,4.2,臺北市大安區忠孝東路四段223巷59號,1000.0,https://ifoodie.tw/restaurant/5a3e9b512756dd0774580f92-THE-KEY-COMPANY-%E9%91%B0%E5%8C%99%E8%A1%8C,0287715252,"{'candidates': [{'geometry': {'location': {'lat': 25.0432686, 'lng': 121.5528105}, 'viewport': {'northeast': {'lat': 25.04461942989272, 'lng': 121.5542534798928}, 'southwest': {'lat': 25.04191977010727, 'lng': 121.5515538201073}}}, 'place_id': 'ChIJmzooOcSrQjQRaGRHSHonk3o'}], 'status': 'OK'}","[25.0432686, 121.5528105]",ChIJmzooOcSrQjQRaGRHSHonk3o
315,C Bistro 喜私房餐酒館,4.6,臺北市中山區松江路164巷8號,600.0,https://ifoodie.tw/restaurant/5b86ac3d2756dd18a0026fe9-C-Bistro-%E5%96%9C%E7%A7%81%E6%88%BF%E9%A4%90%E9%85%92%E9%A4%A8,0225310859,"{'candidates': [{'geometry': {'location': {'lat': 25.0555602, 'lng': 121.5317982}, 'viewport': {'northeast': {'lat': 25.05694557989272, 'lng': 121.5331485298928}, 'southwest': {'lat': 25.05424592010728, 'lng': 121.5304488701073}}}, 'place_id': 'ChIJNdF4A16pQjQReQ0avBEkDUU'}], 'status': 'OK'}","[25.0555602, 121.5317982]",ChIJNdF4A16pQjQReQ0avBEkDUU
316,1516 Bistro,4.6,臺北市大安區復興南路一段30巷4號,550.0,https://ifoodie.tw/restaurant/559d37e9c03a103ee86c5228-1516-Bistro,0227405586,"{'candidates': [{'geometry': {'location': {'lat': 25.0465569, 'lng': 121.5433943}, 'viewport': {'northeast': {'lat': 25.04785607989272, 'lng': 121.5447428298927}, 'southwest': {'lat': 25.04515642010728, 'lng': 121.5420431701073}}}, 'place_id': 'ChIJjYjU79urQjQRuF2ZSArvME0'}], 'status': 'OK'}","[25.0465569, 121.5433943]",ChIJjYjU79urQjQRuF2ZSArvME0
317,SOLIS Backpack & Cafe Bar 複合概念店,4.5,臺北市松山區八德路三段106巷60號,650.0,https://ifoodie.tw/restaurant/5b7437eb2756dd6552021a9f-SOLIS-Backpack-%26-Caf,0225700229,"{'candidates': [{'geometry': {'location': {'lat': 25.0463716, 'lng': 121.5540913}, 'viewport': {'northeast': {'lat': 25.04771192989272, 'lng': 121.5554902798928}, 'southwest': {'lat': 25.04501227010728, 'lng': 121.5527906201073}}}, 'place_id': 'ChIJQ2Gg2MOrQjQRJBF5ilCs4pA'}], 'status': 'OK'}","[25.0463716, 121.5540913]",ChIJQ2Gg2MOrQjQRJBF5ilCs4pA
318,玖杯 Κρασί 京華店,4.7,臺北市松山區東寧路11號,1200.0,https://ifoodie.tw/restaurant/5b4e30fb2756dd51fc84b98e-%E7%8E%96%E6%9D%AF-%CE%9A%CF%81%CE%B1%CF%83%CE%AF-%E4%BA%AC%E8%8F%AF%E5%BA%97,0227660139,"{'candidates': [{'geometry': {'location': {'lat': 25.0482358, 'lng': 121.5629805}, 'viewport': {'northeast': {'lat': 25.04957512989272, 'lng': 121.5642639798927}, 'southwest': {'lat': 25.04687547010728, 'lng': 121.5615643201073}}}, 'place_id': 'ChIJe_v4nZWrQjQRm81mL4TB16U'}], 'status': 'OK'}","[25.0482358, 121.5629805]",ChIJe_v4nZWrQjQRm81mL4TB16U
319,CHORD和弦BISTRO,4.0,臺北市大安區文昌街128號,500.0,https://ifoodie.tw/restaurant/575bff6623679c5de7cbb07d-CHORD%E5%92%8C%E5%BC%A6BISTRO,0227087003,"{'candidates': [{'geometry': {'location': {'lat': 25.032523, 'lng': 121.5526099}, 'viewport': {'northeast': {'lat': 25.03390922989272, 'lng': 121.5539647798927}, 'southwest': {'lat': 25.03120957010728, 'lng': 121.5512651201072}}}, 'place_id': 'ChIJZ0yVQsyrQjQREt1mTlK8P9o'}], 'status': 'OK'}","[25.032523, 121.5526099]",ChIJZ0yVQsyrQjQREt1mTlK8P9o
320,Tuga葡萄牙餐廳,4.6,臺北市大安區忠孝東路四段216巷11弄12號,550.0,https://ifoodie.tw/restaurant/564628db2756dd690d4a3a0a-Tuga%E8%91%A1%E8%90%84%E7%89%99%E9%A4%90%E5%BB%B3,0227526501,"{'candidates': [{'geometry': {'location': {'lat': 25.0406857, 'lng': 121.5535155}, 'viewport': {'northeast': {'lat': 25.04207992989272, 'lng': 121.5548659298927}, 'southwest': {'lat': 25.03938027010728, 'lng': 121.5521662701073}}}, 'place_id': 'ChIJYXSu58WrQjQRG9eQ-gDjaE0'}], 'status': 'OK'}","[25.0406857, 121.5535155]",ChIJYXSu58WrQjQRG9eQ-gDjaE0
321,Bar 春花 The Primrose,4.6,臺北市中正區新生南路一段56巷8號,1200.0,https://ifoodie.tw/restaurant/5eddad5722613909bf63df51-Bar-%E6%98%A5%E8%8A%B1-The-Primrose,0223411291,"{'candidates': [{'geometry': {'location': {'lat': 25.0410694, 'lng': 121.5322205}, 'viewport': {'northeast': {'lat': 25.04237542989272, 'lng': 121.5335634798927}, 'southwest': {'lat': 25.03967577010728, 'lng': 121.5308638201073}}}, 'place_id': 'ChIJb3cdb3ypQjQRq1LLyPRPa3c'}], 'status': 'OK'}","[25.0410694, 121.5322205]",ChIJb3cdb3ypQjQRq1LLyPRPa3c
322,SMEXY音樂餐廳,4.4,臺北市松山區民生東路三段131號,500.0,https://ifoodie.tw/restaurant/5a7b411d2756dd1187a14b90-SMEXY%E9%9F%B3%E6%A8%82%E9%A4%90%E5%BB%B3,0227176626,"{'candidates': [{'geometry': {'location': {'lat': 25.057932, 'lng': 121.5478484}, 'viewport': {'northeast': {'lat': 25.05921272989272, 'lng': 121.5491981298927}, 'southwest': {'lat': 25.05651307010728, 'lng': 121.5464984701072}}}, 'place_id': 'ChIJ5yFX8uWrQjQRVqzqPNJ0jlM'}], 'status': 'OK'}","[25.057932, 121.5478484]",ChIJ5yFX8uWrQjQRVqzqPNJ0jlM
323,JokeR Bistro & Bar,4.3,臺北市松山區市民大道四段163號,800.0,https://ifoodie.tw/restaurant/5a2eca892756dd43b7433181-JokeR-Bistro-%26-Bar,0225777972,"{'candidates': [{'geometry': {'location': {'lat': 25.0448306, 'lng': 121.5514523}, 'viewport': {'northeast': {'lat': 25.04610897989273, 'lng': 121.5527920298927}, 'southwest': {'lat': 25.04340932010728, 'lng': 121.5500923701073}}}, 'place_id': 'ChIJ394dfcSrQjQRqo7fL2kEw-4'}], 'status': 'OK'}","[25.0448306, 121.5514523]",ChIJ394dfcSrQjQRqo7fL2kEw-4
324,7th Japanese Bar,4.7,臺北市中山區林森北路119巷47號,1200.0,https://ifoodie.tw/restaurant/5b11727ff52468663c4e5917-7th-Japanese-Bar,0927292295,"{'candidates': [{'geometry': {'location': {'lat': 25.0504511, 'lng': 121.5266603}, 'viewport': {'northeast': {'lat': 25.05176327989272, 'lng': 121.5279990798927}, 'southwest': {'lat': 25.04906362010728, 'lng': 121.5252994201073}}}, 'place_id': 'ChIJSxCz6GWpQjQRVHAIpyIC4EQ'}], 'status': 'OK'}","[25.0504511, 121.5266603]",ChIJSxCz6GWpQjQRVHAIpyIC4EQ
325,此刻韓式花藝咖啡,4.7,臺北市內湖區內湖路一段339巷7號,250.0,https://ifoodie.tw/restaurant/5af72cfa2756dd2da41b2c32-%E6%AD%A4%E5%88%BB%E9%9F%93%E5%BC%8F%E8%8A%B1%E8%97%9D%E5%92%96%E5%95%A1,0966483689,"{'candidates': [{'geometry': {'location': {'lat': 25.0826246, 'lng': 121.5688446}, 'viewport': {'northeast': {'lat': 25.08397467989272, 'lng': 121.5701753798928}, 'southwest': {'lat': 25.08127502010727, 'lng': 121.5674757201073}}}, 'place_id': 'ChIJQc-MI2-sQjQR1pUZvTE5cmQ'}], 'status': 'OK'}","[25.0826246, 121.5688446]",ChIJQc-MI2-sQjQR1pUZvTE5cmQ
326,HESTIA TAPAS BAR 西班牙小酒館,4.3,臺北市松山區民生東路三段130巷18弄3號,1200.0,https://ifoodie.tw/restaurant/559d733ac03a103ee86c7957-HESTIA-TAPAS-BAR-%E8%A5%BF%E7%8F%AD%E7%89%99,0227153707,"{'candidates': [{'geometry': {'location': {'lat': 25.0566479, 'lng': 121.545945}, 'viewport': {'northeast': {'lat': 25.05796082989272, 'lng': 121.5472945798927}, 'southwest': {'lat': 25.05526117010728, 'lng': 121.5445949201073}}}, 'place_id': 'ChIJMUhne-arQjQRtspcynEw3q4'}], 'status': 'OK'}","[25.0566479, 121.545945]",ChIJMUhne-arQjQRtspcynEw3q4
327,Odin 士林放感情,4.8,臺北市士林區大東路152號,1000.0,https://ifoodie.tw/restaurant/5ccd4235f524683dcfb418ad-Odin-%E5%A3%AB%E6%9E%97%E6%94%BE%E6%84%9F%E6%83%85,0228828666,"{'candidates': [{'geometry': {'location': {'lat': 25.0923151, 'lng': 121.5254104}, 'viewport': {'northeast': {'lat': 25.09365582989272, 'lng': 121.5267187798927}, 'southwest': {'lat': 25.09095617010728, 'lng': 121.5240191201072}}}, 'place_id': 'ChIJKQT2NLuuQjQRNrsWrmJqXrg'}], 'status': 'OK'}","[25.0923151, 121.5254104]",ChIJKQT2NLuuQjQRNrsWrmJqXrg
328,Island 1 Kitchen 一號島廚房,4.5,臺北市大安區安和路一段102巷10號,1000.0,https://ifoodie.tw/restaurant/559d85a1c03a103ee86c8380-Island-1-Kitchen-%E4%B8%80%E8%99%9F%E5%B3%B6,0227062799,"{'candidates': [{'geometry': {'location': {'lat': 25.034176, 'lng': 121.551326}, 'viewport': {'northeast': {'lat': 25.03557477989272, 'lng': 121.5526774298928}, 'southwest': {'lat': 25.03287512010727, 'lng': 121.5499777701073}}}, 'place_id': 'ChIJ8Zg5LcyrQjQRgcg-bD1QoIc'}], 'status': 'OK'}","[25.034176, 121.551326]",ChIJ8Zg5LcyrQjQRgcg-bD1QoIc
329,Jumi Tavern Champagne & Gyoza Bar,4.7,臺北市大安區仁愛路四段345巷4弄39號,600.0,https://ifoodie.tw/restaurant/5ca373e623679c1527914eb6-Jumi-Tavern-Champagn,0227755209,"{'candidates': [{'geometry': {'location': {'lat': 25.0390757, 'lng': 121.5515712}, 'viewport': {'northeast': {'lat': 25.04036967989272, 'lng': 121.5529191798927}, 'southwest': {'lat': 25.03767002010728, 'lng': 121.5502195201073}}}, 'place_id': 'ChIJlxu2ds-rQjQRfqrvdTrLwzE'}], 'status': 'OK'}","[25.0390757, 121.5515712]",ChIJlxu2ds-rQjQRfqrvdTrLwzE
330,牡丹 Mudan,3.4,臺北市萬華區成都路10巷45號,500.0,https://ifoodie.tw/restaurant/5a8c63932756dd4387a1f45b-%E7%89%A1%E4%B8%B9-Mudan,0223700940,"{'candidates': [{'geometry': {'location': {'lat': 25.0417174, 'lng': 121.5065052}, 'viewport': {'northeast': {'lat': 25.04306907989272, 'lng': 121.5078010298927}, 'southwest': {'lat': 25.04036942010728, 'lng': 121.5051013701073}}}, 'place_id': 'ChIJwTeIugmpQjQRcphFH3hzrZY'}], 'status': 'OK'}","[25.0417174, 121.5065052]",ChIJwTeIugmpQjQRcphFH3hzrZY
